"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL5090046";"";"None";"477.61";"0";"4.44";"22";"O=C(NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1C1CC1)C1CCC1";"IC50";"'='";"2580.0";"nM";"5.59";"";"";"UO_0000065";"11.70";"0.22";"1.15";"5.02";"0";"CHEMBL5046589";"Displacement of tracer K5 from NLuc fused TBK1 (unknown origin) expressed in HEK293 cells by NanoBRET assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5046221";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"INHIBITOR"
"CHEMBL3944797";"";"None";"364.39";"0";"2.44";"BDBM245935";"Cn1cc(Nc2nccc(-c3cnc(N4CC[C@H](F)C4)c(C#N)c3)n2)cn1";"IC50";"'<'";"30.0";"nM";"";"";"429018";"UO_0000065";"";"";"";"";"0";"CHEMBL3889017";"Time-Resolved Fluorescence-based Lanthascreen Assay: Kinase inhibition assays (10 μL) were performed at 20° C. in 384-well plate format. Compound IC50 values were determined at the apparent Km for ATP (20 μM) based on a radiometric assay (Invitrogen) using 8 or 10 point curves in duplicate. The final reaction conditions contained 400 nM fluorescein-IkBα substrate (DRHDSGLDSMKDE), 20 μM ATP, 2 nM or 8 nM IKKε or TBK1 kinase respectively, and 3% DMSO in kinase assay buffer consisting of 50 mM HEPES (pH 7.5), 10 mM MgCl, 1 mM EGTA, 0.01% Brij-35.Compound dilutions were prepared from 10 mM DMSO stocks by dilution into DMSO. Compound dilution series were further diluted in kinase assay buffer to give a 12% DMSO stock, the final concentration in the assay being 3% DMSO.The kinase phosphorylation assay was initiated by the addition of the kinase and the reaction was allowed to proceed for 1 h or 2.5 h for IKKε and TBK-1 kinase respectively.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886918";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3913990";"";"None";"444.47";"0";"3.45";"BDBM245947";"N#Cc1cc(-c2ccnc(Nc3ccc(NC(=O)C4CC4)nc3)n2)cnc1N1CC[C@H](F)C1";"IC50";"'<'";"100.0";"nM";"";"";"429030";"UO_0000065";"";"";"";"";"0";"CHEMBL3889017";"Time-Resolved Fluorescence-based Lanthascreen Assay: Kinase inhibition assays (10 μL) were performed at 20° C. in 384-well plate format. Compound IC50 values were determined at the apparent Km for ATP (20 μM) based on a radiometric assay (Invitrogen) using 8 or 10 point curves in duplicate. The final reaction conditions contained 400 nM fluorescein-IkBα substrate (DRHDSGLDSMKDE), 20 μM ATP, 2 nM or 8 nM IKKε or TBK1 kinase respectively, and 3% DMSO in kinase assay buffer consisting of 50 mM HEPES (pH 7.5), 10 mM MgCl, 1 mM EGTA, 0.01% Brij-35.Compound dilutions were prepared from 10 mM DMSO stocks by dilution into DMSO. Compound dilution series were further diluted in kinase assay buffer to give a 12% DMSO stock, the final concentration in the assay being 3% DMSO.The kinase phosphorylation assay was initiated by the addition of the kinase and the reaction was allowed to proceed for 1 h or 2.5 h for IKKε and TBK-1 kinase respectively.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886918";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3904988";"";"None";"505.56";"1";"2.61";"BDBM245949";"COCCN(C)CC(=O)Nc1ccc(Nc2nccc(-c3cnc(N4CC[C@H](F)C4)c(C#N)c3)n2)cn1";"IC50";"'<'";"30.0";"nM";"";"";"429032";"UO_0000065";"";"";"";"";"0";"CHEMBL3889017";"Time-Resolved Fluorescence-based Lanthascreen Assay: Kinase inhibition assays (10 μL) were performed at 20° C. in 384-well plate format. Compound IC50 values were determined at the apparent Km for ATP (20 μM) based on a radiometric assay (Invitrogen) using 8 or 10 point curves in duplicate. The final reaction conditions contained 400 nM fluorescein-IkBα substrate (DRHDSGLDSMKDE), 20 μM ATP, 2 nM or 8 nM IKKε or TBK1 kinase respectively, and 3% DMSO in kinase assay buffer consisting of 50 mM HEPES (pH 7.5), 10 mM MgCl, 1 mM EGTA, 0.01% Brij-35.Compound dilutions were prepared from 10 mM DMSO stocks by dilution into DMSO. Compound dilution series were further diluted in kinase assay buffer to give a 12% DMSO stock, the final concentration in the assay being 3% DMSO.The kinase phosphorylation assay was initiated by the addition of the kinase and the reaction was allowed to proceed for 1 h or 2.5 h for IKKε and TBK-1 kinase respectively.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886918";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3904619";"";"None";"473.52";"0";"2.79";"BDBM245968";"N#Cc1cc(-c2ccnc(Nc3ccc(NC(=O)C4CCCN4)nc3)n2)cnc1N1CC[C@H](F)C1";"IC50";"'<'";"100.0";"nM";"";"";"429051";"UO_0000065";"";"";"";"";"0";"CHEMBL3889017";"Time-Resolved Fluorescence-based Lanthascreen Assay: Kinase inhibition assays (10 μL) were performed at 20° C. in 384-well plate format. Compound IC50 values were determined at the apparent Km for ATP (20 μM) based on a radiometric assay (Invitrogen) using 8 or 10 point curves in duplicate. The final reaction conditions contained 400 nM fluorescein-IkBα substrate (DRHDSGLDSMKDE), 20 μM ATP, 2 nM or 8 nM IKKε or TBK1 kinase respectively, and 3% DMSO in kinase assay buffer consisting of 50 mM HEPES (pH 7.5), 10 mM MgCl, 1 mM EGTA, 0.01% Brij-35.Compound dilutions were prepared from 10 mM DMSO stocks by dilution into DMSO. Compound dilution series were further diluted in kinase assay buffer to give a 12% DMSO stock, the final concentration in the assay being 3% DMSO.The kinase phosphorylation assay was initiated by the addition of the kinase and the reaction was allowed to proceed for 1 h or 2.5 h for IKKε and TBK-1 kinase respectively.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886918";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3901065";"";"None";"434.48";"0";"3.16";"BDBM245975";"COCCNc1cc(Nc2nccc(-c3cnc(N4CC[C@H](F)C4)c(C#N)c3)n2)ccn1";"IC50";"'<'";"15.0";"nM";"";"";"429058";"UO_0000065";"";"";"";"";"0";"CHEMBL3889017";"Time-Resolved Fluorescence-based Lanthascreen Assay: Kinase inhibition assays (10 μL) were performed at 20° C. in 384-well plate format. Compound IC50 values were determined at the apparent Km for ATP (20 μM) based on a radiometric assay (Invitrogen) using 8 or 10 point curves in duplicate. The final reaction conditions contained 400 nM fluorescein-IkBα substrate (DRHDSGLDSMKDE), 20 μM ATP, 2 nM or 8 nM IKKε or TBK1 kinase respectively, and 3% DMSO in kinase assay buffer consisting of 50 mM HEPES (pH 7.5), 10 mM MgCl, 1 mM EGTA, 0.01% Brij-35.Compound dilutions were prepared from 10 mM DMSO stocks by dilution into DMSO. Compound dilution series were further diluted in kinase assay buffer to give a 12% DMSO stock, the final concentration in the assay being 3% DMSO.The kinase phosphorylation assay was initiated by the addition of the kinase and the reaction was allowed to proceed for 1 h or 2.5 h for IKKε and TBK-1 kinase respectively.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886918";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3931338";"";"None";"474.54";"0";"3.49";"BDBM245999";"CC(c1ccc(Nc2nccc(-c3cnc(N4CC[C@H](F)C4)c(C#N)c3)n2)cn1)N1CCOCC1";"IC50";"'<'";"15.0";"nM";"";"";"429082";"UO_0000065";"";"";"";"";"0";"CHEMBL3889017";"Time-Resolved Fluorescence-based Lanthascreen Assay: Kinase inhibition assays (10 μL) were performed at 20° C. in 384-well plate format. Compound IC50 values were determined at the apparent Km for ATP (20 μM) based on a radiometric assay (Invitrogen) using 8 or 10 point curves in duplicate. The final reaction conditions contained 400 nM fluorescein-IkBα substrate (DRHDSGLDSMKDE), 20 μM ATP, 2 nM or 8 nM IKKε or TBK1 kinase respectively, and 3% DMSO in kinase assay buffer consisting of 50 mM HEPES (pH 7.5), 10 mM MgCl, 1 mM EGTA, 0.01% Brij-35.Compound dilutions were prepared from 10 mM DMSO stocks by dilution into DMSO. Compound dilution series were further diluted in kinase assay buffer to give a 12% DMSO stock, the final concentration in the assay being 3% DMSO.The kinase phosphorylation assay was initiated by the addition of the kinase and the reaction was allowed to proceed for 1 h or 2.5 h for IKKε and TBK-1 kinase respectively.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886918";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3891771";"";"None";"474.54";"0";"3.32";"BDBM246006";"N#Cc1cc(-c2ccnc(Nc3ccc(CN4CCCOCC4)nc3)n2)cnc1N1CC[C@H](F)C1";"IC50";"'<'";"100.0";"nM";"";"";"429089";"UO_0000065";"";"";"";"";"0";"CHEMBL3889017";"Time-Resolved Fluorescence-based Lanthascreen Assay: Kinase inhibition assays (10 μL) were performed at 20° C. in 384-well plate format. Compound IC50 values were determined at the apparent Km for ATP (20 μM) based on a radiometric assay (Invitrogen) using 8 or 10 point curves in duplicate. The final reaction conditions contained 400 nM fluorescein-IkBα substrate (DRHDSGLDSMKDE), 20 μM ATP, 2 nM or 8 nM IKKε or TBK1 kinase respectively, and 3% DMSO in kinase assay buffer consisting of 50 mM HEPES (pH 7.5), 10 mM MgCl, 1 mM EGTA, 0.01% Brij-35.Compound dilutions were prepared from 10 mM DMSO stocks by dilution into DMSO. Compound dilution series were further diluted in kinase assay buffer to give a 12% DMSO stock, the final concentration in the assay being 3% DMSO.The kinase phosphorylation assay was initiated by the addition of the kinase and the reaction was allowed to proceed for 1 h or 2.5 h for IKKε and TBK-1 kinase respectively.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886918";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3928470";"";"None";"503.54";"1";"2.37";"BDBM246012";"N#Cc1cc(-c2ccnc(Nc3cncc(NC(=O)CN4CCOCC4)c3)n2)cnc1N1CC[C@H](F)C1";"IC50";"'<'";"30.0";"nM";"";"";"429095";"UO_0000065";"";"";"";"";"0";"CHEMBL3889017";"Time-Resolved Fluorescence-based Lanthascreen Assay: Kinase inhibition assays (10 μL) were performed at 20° C. in 384-well plate format. Compound IC50 values were determined at the apparent Km for ATP (20 μM) based on a radiometric assay (Invitrogen) using 8 or 10 point curves in duplicate. The final reaction conditions contained 400 nM fluorescein-IkBα substrate (DRHDSGLDSMKDE), 20 μM ATP, 2 nM or 8 nM IKKε or TBK1 kinase respectively, and 3% DMSO in kinase assay buffer consisting of 50 mM HEPES (pH 7.5), 10 mM MgCl, 1 mM EGTA, 0.01% Brij-35.Compound dilutions were prepared from 10 mM DMSO stocks by dilution into DMSO. Compound dilution series were further diluted in kinase assay buffer to give a 12% DMSO stock, the final concentration in the assay being 3% DMSO.The kinase phosphorylation assay was initiated by the addition of the kinase and the reaction was allowed to proceed for 1 h or 2.5 h for IKKε and TBK-1 kinase respectively.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886918";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3938562";"";"None";"416.45";"0";"2.71";"BDBM246017";"CC(=O)Nc1ccc(Nc2nccc(-c3cnc(NC4CCOC4)c(C#N)c3)n2)cn1";"IC50";"'<'";"1000.0";"nM";"";"";"429100";"UO_0000065";"";"";"";"";"0";"CHEMBL3889017";"Time-Resolved Fluorescence-based Lanthascreen Assay: Kinase inhibition assays (10 μL) were performed at 20° C. in 384-well plate format. Compound IC50 values were determined at the apparent Km for ATP (20 μM) based on a radiometric assay (Invitrogen) using 8 or 10 point curves in duplicate. The final reaction conditions contained 400 nM fluorescein-IkBα substrate (DRHDSGLDSMKDE), 20 μM ATP, 2 nM or 8 nM IKKε or TBK1 kinase respectively, and 3% DMSO in kinase assay buffer consisting of 50 mM HEPES (pH 7.5), 10 mM MgCl, 1 mM EGTA, 0.01% Brij-35.Compound dilutions were prepared from 10 mM DMSO stocks by dilution into DMSO. Compound dilution series were further diluted in kinase assay buffer to give a 12% DMSO stock, the final concentration in the assay being 3% DMSO.The kinase phosphorylation assay was initiated by the addition of the kinase and the reaction was allowed to proceed for 1 h or 2.5 h for IKKε and TBK-1 kinase respectively.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886918";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3971833";"";"None";"394.41";"0";"1.89";"BDBM246046";"N#Cc1cc(-c2ccnc(Nc3cnn(CCO)c3)n2)cnc1N1CC[C@H](F)C1";"IC50";"'<'";"30.0";"nM";"";"";"429129";"UO_0000065";"";"";"";"";"0";"CHEMBL3889017";"Time-Resolved Fluorescence-based Lanthascreen Assay: Kinase inhibition assays (10 μL) were performed at 20° C. in 384-well plate format. Compound IC50 values were determined at the apparent Km for ATP (20 μM) based on a radiometric assay (Invitrogen) using 8 or 10 point curves in duplicate. The final reaction conditions contained 400 nM fluorescein-IkBα substrate (DRHDSGLDSMKDE), 20 μM ATP, 2 nM or 8 nM IKKε or TBK1 kinase respectively, and 3% DMSO in kinase assay buffer consisting of 50 mM HEPES (pH 7.5), 10 mM MgCl, 1 mM EGTA, 0.01% Brij-35.Compound dilutions were prepared from 10 mM DMSO stocks by dilution into DMSO. Compound dilution series were further diluted in kinase assay buffer to give a 12% DMSO stock, the final concentration in the assay being 3% DMSO.The kinase phosphorylation assay was initiated by the addition of the kinase and the reaction was allowed to proceed for 1 h or 2.5 h for IKKε and TBK-1 kinase respectively.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886918";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3933243";"";"None";"491.53";"0";"2.27";"BDBM246049";"COCCNCC(=O)Nc1ccc(Nc2nccc(-c3cnc(N4CC[C@H](F)C4)c(C#N)c3)n2)cn1";"IC50";"'<'";"100.0";"nM";"";"";"429132";"UO_0000065";"";"";"";"";"0";"CHEMBL3889017";"Time-Resolved Fluorescence-based Lanthascreen Assay: Kinase inhibition assays (10 μL) were performed at 20° C. in 384-well plate format. Compound IC50 values were determined at the apparent Km for ATP (20 μM) based on a radiometric assay (Invitrogen) using 8 or 10 point curves in duplicate. The final reaction conditions contained 400 nM fluorescein-IkBα substrate (DRHDSGLDSMKDE), 20 μM ATP, 2 nM or 8 nM IKKε or TBK1 kinase respectively, and 3% DMSO in kinase assay buffer consisting of 50 mM HEPES (pH 7.5), 10 mM MgCl, 1 mM EGTA, 0.01% Brij-35.Compound dilutions were prepared from 10 mM DMSO stocks by dilution into DMSO. Compound dilution series were further diluted in kinase assay buffer to give a 12% DMSO stock, the final concentration in the assay being 3% DMSO.The kinase phosphorylation assay was initiated by the addition of the kinase and the reaction was allowed to proceed for 1 h or 2.5 h for IKKε and TBK-1 kinase respectively.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886918";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3985372";"";"None";"447.48";"0";"2.38";"BDBM246051";"CC(N)C(=O)Nc1ccc(Nc2nccc(-c3cnc(N4CC[C@H](F)C4)c(C#N)c3)n2)cn1";"IC50";"'<'";"100.0";"nM";"";"";"429134";"UO_0000065";"";"";"";"";"0";"CHEMBL3889017";"Time-Resolved Fluorescence-based Lanthascreen Assay: Kinase inhibition assays (10 μL) were performed at 20° C. in 384-well plate format. Compound IC50 values were determined at the apparent Km for ATP (20 μM) based on a radiometric assay (Invitrogen) using 8 or 10 point curves in duplicate. The final reaction conditions contained 400 nM fluorescein-IkBα substrate (DRHDSGLDSMKDE), 20 μM ATP, 2 nM or 8 nM IKKε or TBK1 kinase respectively, and 3% DMSO in kinase assay buffer consisting of 50 mM HEPES (pH 7.5), 10 mM MgCl, 1 mM EGTA, 0.01% Brij-35.Compound dilutions were prepared from 10 mM DMSO stocks by dilution into DMSO. Compound dilution series were further diluted in kinase assay buffer to give a 12% DMSO stock, the final concentration in the assay being 3% DMSO.The kinase phosphorylation assay was initiated by the addition of the kinase and the reaction was allowed to proceed for 1 h or 2.5 h for IKKε and TBK-1 kinase respectively.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886918";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3890843";"";"None";"427.51";"0";"3.59";"BDBM246072";"N#Cc1nc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)ccc1N1CCCC1";"IC50";"'<'";"15.0";"nM";"";"";"429155";"UO_0000065";"";"";"";"";"0";"CHEMBL3889017";"Time-Resolved Fluorescence-based Lanthascreen Assay: Kinase inhibition assays (10 μL) were performed at 20° C. in 384-well plate format. Compound IC50 values were determined at the apparent Km for ATP (20 μM) based on a radiometric assay (Invitrogen) using 8 or 10 point curves in duplicate. The final reaction conditions contained 400 nM fluorescein-IkBα substrate (DRHDSGLDSMKDE), 20 μM ATP, 2 nM or 8 nM IKKε or TBK1 kinase respectively, and 3% DMSO in kinase assay buffer consisting of 50 mM HEPES (pH 7.5), 10 mM MgCl, 1 mM EGTA, 0.01% Brij-35.Compound dilutions were prepared from 10 mM DMSO stocks by dilution into DMSO. Compound dilution series were further diluted in kinase assay buffer to give a 12% DMSO stock, the final concentration in the assay being 3% DMSO.The kinase phosphorylation assay was initiated by the addition of the kinase and the reaction was allowed to proceed for 1 h or 2.5 h for IKKε and TBK-1 kinase respectively.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886918";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL4543618";"";"None";"568.60";"2";"5.10";"35";"CC(C)Oc1cncnc1-c1ccc2nc(Nc3cc([C@@H](C)N4CCN(C(=O)CC(F)(F)F)CC4)ccn3)[nH]c2c1";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"15.30";"0.29";"3.60";"7.76";"0";"CHEMBL4380517";"Inhibition of recombinant full length human N-terminal His-tagged TBK1 using biotin-labelled Ahx-GDEDFSSFAEPG peptide as substrate preincubated with enzyme for 15 mins followed by substrate addition and further incubated for 30 mins in presence of 10 uM of ATP by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376867";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";""
"CHEMBL3968170";"";"None";"314.33";"0";"2.15";"BDBM205238";"NC(=O)c1nc(-c2ccncc2)sc1NC(=O)c1ccoc1";"IC50";"'='";"4600.0";"nM";"5.34";"";"363296";"UO_0000065";"16.98";"0.33";"3.19";"4.80";"0";"CHEMBL3887915";"TBK1 Enzyme Assay: The kinase assay is performed as 384-well Flashplate assay assay (for e.g. Topcount measurement. 0.6 nM TANK binding kinase (TBK1), 800 nM biotinylated MELK-derived peptide (Biotin-Ah-Ah-AKPKGNKDYHLQTCCGSLAYRRR) SEQ ID NO: 2 and 10 μM ATP (spiked with 0.25 μCi 33P-ATP/well) are incubated in a total volume of 50 μl (10 mM MOPS, 10 mM Mg-acetat, 0.1 mM EGTA, 1 mM DTT, 0.02% Brij35, 0.1% BSA, pH 7.5) with or without test compound for 120 Min at 30° C. The reaction is stopped with 25 μl 200 mM EDTA. After 30 Min at room temperature the liquid is removed and each well washed thrice with 100 μl 0.9% sodium chloride solution. Nonspecific reaction is determined in presence of 100 nM Staurosporine. Radioactivity is measured in a Topcount (PerkinElmer).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886503";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL4451595";"";"None";"538.58";"1";"4.43";"27";"CN(C)c1cc(-c2ccc3nc(Nc4cc(CN5CCN(C(=O)CC(F)(F)F)CC5)ccn4)[nH]c3c2)ccn1";"IC50";"'='";"23.0";"nM";"7.64";"";"";"UO_0000065";"14.18";"0.27";"3.21";"8.19";"0";"CHEMBL4380517";"Inhibition of recombinant full length human N-terminal His-tagged TBK1 using biotin-labelled Ahx-GDEDFSSFAEPG peptide as substrate preincubated with enzyme for 15 mins followed by substrate addition and further incubated for 30 mins in presence of 10 uM of ATP by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376867";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";""
